win;survivors;average;best;bestever
0;0;5.72335;83.2257;83.2257
0;0;29.6069;94.2037;94.2037
0;0;42.996;83.2257;94.2037
0;0;40.0604;83.2257;94.2037
0;0;22.3543;72.5726;94.2037
0;1;42.4698;83.2257;94.2037
0;0;38.4642;94.2037;94.2037
0;0;53.4849;140.986;140.986
0;0;46.0962;117.053;140.986
0;0;70.6607;178.695;178.695
0;0;58.2517;140.986;178.695
0;0;75.239;218.345;218.345
0;0;70.7972;165.898;218.345
0;0;44.5284;83.2257;218.345
0;0;53.5695;105.486;218.345
0;0;60.1999;94.2037;218.345
0;0;66.1283;165.898;218.345
0;0;56.6464;178.695;218.345
0;0;72.0834;231.957;231.957
0;0;74.4025;165.898;231.957
0;0;95.2073;191.707;231.957
0;0;63.1922;153.325;231.957
0;0;110.726;288.219;288.219
1;8;343.618;929.59;929.59
0;0;67.1811;128.891;929.59
0;0;65.3709;117.053;929.59
0;0;62.1929;191.707;929.59
0;0;78.416;218.345;929.59
0;0;123.634;302.713;929.59
0;0;80.762;245.756;929.59
0;0;104.628;218.345;929.59
0;0;64.2517;128.891;929.59
0;0;71.4344;165.898;929.59
0;0;91.2466;231.957;929.59
0;0;124.283;273.892;929.59
0;0;121.398;317.368;929.59
0;0;132.192;332.181;929.59
0;0;77.314;178.695;929.59
0;0;99.4988;231.957;929.59
0;0;66.3502;153.325;929.59
0;0;94.0719;204.926;929.59
0;0;118.62;259.736;929.59
0;0;124.627;302.713;929.59
0;0;82.6466;218.345;929.59
0;0;81.611;178.695;929.59
0;0;105.387;231.957;929.59
0;0;80.0281;218.345;929.59
1;18;1079.06;1482.97;1482.97
0;0;138.211;259.736;1482.97
0;0;90.1638;153.325;1482.97
0;0;83.8053;191.707;1482.97
0;0;83.7813;165.898;1482.97
0;0;78.4598;178.695;1482.97
0;0;131.309;332.181;1482.97
0;0;105.609;218.345;1482.97
0;1;77.6846;165.898;1482.97
0;1;96.706;231.957;1482.97
0;0;65.6979;165.898;1482.97
0;0;106.573;218.345;1482.97
0;0;114.474;347.148;1482.97
0;0;106.158;218.345;1482.97
0;0;56.6704;105.486;1482.97
0;0;64.0667;140.986;1482.97
0;0;114.831;302.713;1482.97
0;0;117.716;259.736;1482.97
0;0;92.2445;288.219;1482.97
0;0;107.744;218.345;1482.97
0;0;101.441;259.736;1482.97
0;0;74.3237;178.695;1482.97
0;0;105.345;288.219;1482.97
1;10;448.817;954.845;1482.97
0;0;116.88;245.756;1482.97
1;2;187.126;596.585;1482.97
0;0;73.8941;117.053;1482.97
0;0;66.7191;117.053;1482.97
0;0;71.1444;231.957;1482.97
0;0;80.3682;165.898;1482.97
0;0;97.0624;245.756;1482.97
0;0;126.077;273.892;1482.97
0;0;76.0413;178.695;1482.97
0;0;78.7667;165.898;1482.97
0;0;71.992;153.325;1482.97
0;0;124.755;302.713;1482.97
0;0;128.649;288.219;1482.97
0;0;103.953;273.892;1482.97
0;0;83.8844;218.345;1482.97
0;0;79.6606;140.986;1482.97
0;0;74.9394;204.926;1482.97
0;0;76.8031;165.898;1482.97
0;0;87.6693;218.345;1482.97
0;0;96.1952;191.707;1482.97
0;0;79.5249;218.345;1482.97
0;0;91.851;178.695;1482.97
0;0;103.06;288.219;1482.97
0;0;89.4848;218.345;1482.97
0;0;82.2711;165.898;1482.97
0;0;78.4075;231.957;1482.97
0;0;78.5058;191.707;1482.97
0;0;93.7676;204.926;1482.97
0;0;68.6614;140.986;1482.97
