win;survivors;average;best;bestever
0;0;7.55398;42.8405;42.8405
0;0;32.9631;128.891;128.891
0;0;29.0917;72.5726;128.891
0;0;28.2449;62.2694;128.891
0;0;68.8811;153.325;153.325
0;0;69.3516;165.898;165.898
0;1;65.3551;178.695;178.695
0;0;70.6667;218.345;218.345
0;0;113.115;362.266;362.266
0;0;75.3951;140.986;362.266
0;0;63.4517;140.986;362.266
0;0;53.9384;105.486;362.266
0;0;70.137;165.898;362.266
0;0;62.3317;165.898;362.266
0;0;113.729;245.756;362.266
0;0;68.5082;140.986;362.266
0;0;80.3138;153.325;362.266
0;0;60.5061;140.986;362.266
0;0;84.1421;204.926;362.266
0;0;96.1624;191.707;362.266
0;0;58.458;128.891;362.266
0;0;68.0887;140.986;362.266
0;0;87.4235;218.345;362.266
0;0;58.9723;128.891;362.266
0;0;75.8298;191.707;362.266
0;0;73.6548;153.325;362.266
0;0;65.8577;128.891;362.266
0;0;67.2466;140.986;362.266
0;0;92.3725;191.707;362.266
0;0;121.307;537.628;537.628
0;0;71.7106;153.325;537.628
0;0;74.4399;153.325;537.628
0;0;68.6559;165.898;537.628
0;0;55.5188;94.2037;537.628
0;0;57.4397;105.486;537.628
0;0;98.2396;231.957;537.628
0;0;101.112;204.926;537.628
0;0;75.7133;218.345;537.628
0;0;75.2419;165.898;537.628
0;0;85.7794;231.957;537.628
0;0;72.8513;191.707;537.628
0;0;97.882;259.736;537.628
0;0;82.7273;178.695;537.628
0;0;110.486;191.707;537.628
0;0;68.4113;178.695;537.628
0;0;120.225;317.368;537.628
0;0;123.136;218.345;537.628
0;0;110.937;245.756;537.628
0;0;152.043;302.713;537.628
0;0;109.022;178.695;537.628
0;0;94.6901;204.926;537.628
0;0;80.9931;140.986;537.628
0;0;94.582;273.892;537.628
0;0;96.9997;231.957;537.628
0;0;114.611;302.713;537.628
0;0;100.867;231.957;537.628
0;0;89.7894;245.756;537.628
0;0;86.8226;204.926;537.628
0;0;99.3734;204.926;537.628
0;0;127.159;288.219;537.628
1;14;725.891;1182.21;1182.21
0;0;80.1049;218.345;1182.21
0;0;68.3304;128.891;1182.21
0;0;100.133;245.756;1182.21
0;0;98.9332;273.892;1182.21
0;0;127.54;288.219;1182.21
0;0;132.506;362.266;1182.21
0;0;100.781;218.345;1182.21
0;0;73.7782;153.325;1182.21
0;0;84.9803;204.926;1182.21
0;0;145.735;362.266;1182.21
0;0;91.6331;218.345;1182.21
0;0;117.489;231.957;1182.21
0;1;87.5866;245.756;1182.21
0;0;76.4952;165.898;1182.21
0;0;71.4478;140.986;1182.21
0;0;92.8613;231.957;1182.21
0;0;146.013;439.998;1182.21
0;0;99.571;191.707;1182.21
0;0;84.1982;231.957;1182.21
0;0;74.0849;178.695;1182.21
0;0;81.0178;204.926;1182.21
0;0;94.9559;245.756;1182.21
0;0;91.4764;165.898;1182.21
0;0;108.399;362.266;1182.21
0;0;71.6282;178.695;1182.21
0;0;103.059;259.736;1182.21
0;0;141.278;332.181;1182.21
0;0;145.74;362.266;1182.21
0;0;119.614;302.713;1182.21
0;0;75.4798;153.325;1182.21
0;0;95.5255;218.345;1182.21
0;0;71.5515;178.695;1182.21
0;0;112.973;259.736;1182.21
0;0;129.745;347.148;1182.21
0;0;119.548;288.219;1182.21
0;0;82.4462;231.957;1182.21
0;0;91.4719;231.957;1182.21
1;4;231.66;674.402;1182.21
0;0;107.893;178.695;1182.21
