win;survivors;average;best;bestever
0;0;4.46628;49.1291;49.1291
1;5;501.578;1553.45;1553.45
0;0;217.545;559.92;1553.45
1;9;710.655;1660.57;1660.57
0;0;280.349;674.402;1660.57
0;0;297.163;733.425;1660.57
1;9;712.623;1769.31;1769.31
0;0;170.606;504.586;1769.31
0;0;338.39;980.255;1769.31
1;8;685.082;1805.91;1805.91
0;0;248.505;504.586;1805.91
0;0;260.766;674.402;1805.91
1;8;621.746;1732.89;1805.91
0;0;293.311;674.402;1805.91
1;12;993.985;1916.72;1916.72
1;2;450.866;1044.44;1916.72
0;0;159.312;398.107;1916.72
0;0;202.644;616.547;1916.72
0;0;291.523;733.425;1916.72
0;0;291.622;674.402;1916.72
0;0;194.446;450.62;1916.72
0;0;274.421;793.567;1916.72
0;0;272.052;616.547;1916.72
0;0;280.562;733.425;1916.72
0;0;335.88;674.402;1916.72
0;0;216.242;347.148;1916.72
1;7;560.403;1378.69;1916.72
0;0;260.995;733.425;1916.72
0;0;290.064;616.547;1916.72
1;8;639.418;1448.01;1916.72
0;0;264.48;674.402;1916.72
0;0;294.376;793.567;1916.72
1;4;505.803;1518.12;1916.72
0;0;285.002;616.547;1916.72
1;10;804.765;1805.91;1916.72
1;13;1009.25;1805.91;1916.72
0;0;285.439;559.92;1916.72
1;8;684.853;1660.57;1916.72
1;4;449.951;1344.32;1916.72
0;0;285.553;616.547;1916.72
0;0;249.978;616.547;1916.72
0;0;269.967;616.547;1916.72
0;0;228.265;616.547;1916.72
0;0;270.369;616.547;1916.72
0;0;226.613;674.402;1916.72
0;0;285.789;733.425;1916.72
0;0;328.759;1109.56;1916.72
0;0;308.791;917.022;1916.72
0;0;314.413;674.402;1916.72
0;0;249.551;793.567;1916.72
1;8;653.198;1732.89;1916.72
0;0;315.879;616.547;1916.72
0;0;271.804;616.547;1916.72
0;0;165.935;398.107;1916.72
0;0;326.755;1044.44;1916.72
0;0;396.8;980.255;1916.72
0;0;149.971;297.863;1916.72
0;0;264.163;674.402;1916.72
0;0;231.725;616.547;1916.72
1;5;481.132;1208.89;1916.72
1;2;394.169;733.425;1916.72
1;14;1079.85;1879.61;1916.72
1;4;462.995;1378.69;1916.72
1;1;369.128;917.022;1916.72
1;7;579.385;1624.68;1916.72
0;0;312.76;793.567;1916.72
1;11;853.874;1732.89;1916.72
0;0;327.554;793.567;1916.72
0;0;329.024;674.402;1916.72
1;7;608.008;1732.89;1916.72
1;2;443.025;1310.15;1916.72
0;0;266.769;854.78;1916.72
1;4;473.345;1448.01;1916.72
0;0;314.707;980.255;1916.72
1;11;859.205;1732.89;1916.72
0;0;374.722;854.78;1916.72
1;15;1157.98;1879.61;1916.72
1;11;827.662;1732.89;1916.72
1;10;745.575;1553.45;1916.72
1;6;554.799;1344.32;1916.72
0;0;204.385;559.92;1916.72
0;0;330.421;733.425;1916.72
1;4;441.793;1208.89;1916.72
0;0;324.562;854.78;1916.72
0;0;235.159;616.547;1916.72
1;9;640.626;1378.69;1916.72
0;0;305.517;793.567;1916.72
0;0;251.772;793.567;1916.72
1;4;450.945;1448.01;1916.72
0;0;344.586;917.022;1916.72
1;10;725.72;1518.12;1916.72
0;0;288.755;559.92;1916.72
0;0;332.832;793.567;1916.72
0;0;196.304;504.586;1916.72
1;5;459.621;1344.32;1916.72
0;0;150.73;398.107;1916.72
0;0;347.547;854.78;1916.72
0;0;213.615;504.586;1916.72
0;0;290.833;674.402;1916.72
0;0;208.373;504.586;1916.72
