38;74;3.5;1
1953.99;0
23
0;0;6;4.98978;1;0
1;0;7;-3.1936;1;0
2;0;8;-11.3022;1;0
3;0;9;-6.28978;1;0
4;1;6;5.05783;0;0
5;1;7;-6.63623;1;0
6;1;8;-5.69987;1;0
7;1;9;7.12646;1;0
8;2;6;-2.74041;1;0
9;2;7;-7.99747;1;0
10;2;8;2.77496;1;0
12;3;6;-2.1382;1;0
13;3;7;-10.1177;1;0
14;3;8;-6.47902;1;0
15;3;9;-13.7102;1;0
16;4;6;10.4003;0;0
17;4;7;-1.45177;1;0
18;4;8;13.3852;1;0
19;4;9;6.71898;1;0
20;5;6;4.07333;1;0
21;5;7;-7.26933;1;0
22;5;8;-7.56794;1;0
23;5;9;12.8134;1;0
5
28;36;33;0;15.3422
0;0
30
0;0;6;3.94925;1;0
2;0;8;-5.9429;1;0
3;0;9;0.722871;1;0
4;1;6;-2.43063;1;0
5;1;7;3.28751;0;0
6;1;8;0.597316;1;0
7;1;9;-2.25256;1;0
8;2;6;-3.73423;1;0
11;2;9;3.24297;1;0
13;3;7;-9.81004;1;0
14;3;8;-5.43235;1;0
15;3;9;-9.71898;1;0
17;4;7;-2.51909;1;0
18;4;8;-2.38952;1;0
19;4;9;-10.4422;1;0
20;5;6;-4.28253;0;0
21;5;7;-8.95492;1;0
22;5;8;-4.80793;1;0
23;5;9;-9.48448;0;0
35;4;14;-5.70695;1;0
36;14;8;-3.7656;1;0
41;5;16;4.82977;1;0
42;16;9;-2.93628;1;0
49;2;20;3.79661;1;0
50;20;9;-3.00176;1;0
59;1;23;-5.0508;1;0
60;23;7;-4.09951;1;0
68;6;20;-5.71414;1;0
83;7;8;7.10111;1;0
102;20;20;-4.98961;1;0
10
0;1;3;5;6;7;8;9;10;11
32;25;16;0;129.519
0;0
19
0;0;6;0.729171;1;0
3;0;9;-5.94407;1;0
4;1;6;0.206503;1;0
5;1;7;7.9256;0;0
6;1;8;8.25227;1;0
7;1;9;-11.2239;1;0
8;2;6;7.72893;1;0
