win;survivors;average;best;bestever
0;0;31.4774;204.926;204.926
0;0;241.615;616.547;616.547
0;0;180.298;398.107;616.547
0;0;84.9942;204.926;616.547
0;0;66.1195;250.396;616.547
0;0;138.639;347.148;616.547
0;0;126.488;297.863;616.547
0;0;193.809;559.92;616.547
0;0;133.793;297.863;616.547
0;0;97.3045;297.863;616.547
0;0;176.923;674.402;674.402
0;0;133.228;398.107;674.402
0;0;80.3721;250.396;674.402
0;0;179.282;398.107;674.402
0;0;173.398;559.92;674.402
0;0;249.439;616.547;674.402
0;0;193.701;504.586;674.402
0;0;204.939;559.92;674.402
0;0;160.139;733.425;733.425
0;0;250.666;793.567;793.567
0;0;121.595;450.62;793.567
0;0;279.333;793.567;793.567
0;0;191.356;559.92;793.567
0;0;169.262;504.586;793.567
0;0;178.906;559.92;793.567
0;0;203.497;616.547;793.567
0;0;172.544;559.92;793.567
0;0;185.681;504.586;793.567
0;0;271.684;854.78;854.78
1;10;749.02;1805.91;1805.91
1;5;481.68;1344.32;1805.91
0;0;167.601;504.586;1805.91
0;0;182.279;450.62;1805.91
0;0;49.4926;204.926;1805.91
0;0;148.076;450.62;1805.91
0;0;246.665;793.567;1805.91
0;0;260.843;616.547;1805.91
0;0;239.401;559.92;1805.91
0;0;251.384;674.402;1805.91
0;0;155.264;398.107;1805.91
0;0;218.711;616.547;1805.91
0;0;363.978;1242.44;1805.91
0;0;209.093;616.547;1805.91
0;0;213.22;616.547;1805.91
0;0;153.035;504.586;1805.91
0;0;138.278;559.92;1805.91
0;0;158.817;504.586;1805.91
0;0;214.774;450.62;1805.91
0;0;115.404;297.863;1805.91
0;0;197.631;504.586;1805.91
0;0;146.844;559.92;1805.91
0;0;264.926;733.425;1805.91
0;0;109.877;347.148;1805.91
0;0;225.525;559.92;1805.91
0;0;166.156;674.402;1805.91
0;0;265.158;674.402;1805.91
0;0;123.166;450.62;1805.91
1;4;441.25;1175.56;1805.91
0;0;272.561;674.402;1805.91
0;0;285.891;917.022;1805.91
0;0;156.877;504.586;1805.91
1;7;640.557;1660.57;1805.91
0;0;338.72;854.78;1805.91
1;8;650.421;1588.98;1805.91
0;0;183.729;450.62;1805.91
0;0;230.084;733.425;1805.91
0;0;212.547;559.92;1805.91
0;0;144.107;398.107;1805.91
0;0;288.081;733.425;1805.91
0;0;201.578;559.92;1805.91
0;0;143.413;398.107;1805.91
0;0;186.382;504.586;1805.91
0;0;357.009;854.78;1805.91
0;0;203.616;450.62;1805.91
1;6;555.335;1518.12;1805.91
0;0;232.372;616.547;1805.91
0;0;295.89;674.402;1805.91
0;0;171.658;559.92;1805.91
0;0;201.404;674.402;1805.91
0;0;221.654;616.547;1805.91
0;0;85.2876;250.396;1805.91
0;0;265.623;674.402;1805.91
0;0;317.655;854.78;1805.91
1;7;533.502;1242.44;1805.91
0;0;254.765;504.586;1805.91
0;0;337.344;733.425;1805.91
0;0;266.144;616.547;1805.91
0;0;89.4576;250.396;1805.91
0;0;263.537;504.586;1805.91
1;3;472.546;1310.15;1805.91
0;0;304.153;733.425;1805.91
0;0;331.21;733.425;1805.91
0;0;318.533;854.78;1805.91
0;0;251.706;616.547;1805.91
1;15;1227.09;1916.72;1916.72
0;0;365.398;1044.44;1916.72
0;0;206.031;504.586;1916.72
1;8;666.666;1732.89;1916.72
0;0;332.965;733.425;1916.72
0;0;114.621;347.148;1916.72
