win;survivors;average;best;bestever
0;0;7535.78;92908.3;92908.3
0;0;62047.1;117004;117004
0;0;60835.9;159694;159694
0;0;78858.7;152741;159694
0;0;71486.1;132324;159694
0;0;81229.4;149312;159694
0;0;88956.7;138936;159694
0;0;83438.7;136763;159694
0;0;81187.3;141633;159694
0;0;77588.1;134520;159694
0;0;82382.1;116206;159694
0;0;93594.5;167047;167047
0;0;90284.1;132403;167047
0;0;84843.2;138501;167047
0;0;93118;133421;167047
0;1;84380.4;118299;167047
0;0;82348.6;131738;167047
0;1;95851.6;141196;167047
0;0;79223.6;137592;167047
0;0;88498.5;146902;167047
