win;survivors;average;best;bestever
0;0;13644.9;117118;117118
0;0;37242.4;109118;117118
0;0;66844.5;139055;139055
0;0;56174.5;142508;142508
0;0;62464.1;126834;142508
0;0;63227.3;128114;142508
0;0;82629.7;129592;142508
0;0;77099.9;115371;142508
0;0;80544.3;137473;142508
0;0;75060.6;111802;142508
0;0;79877;139292;142508
0;0;59401.2;126601;142508
0;0;65930.2;126640;142508
0;0;74321.8;146541;146541
0;0;71537.8;149594;149594
0;0;81459.8;153672;153672
0;0;75057.9;120784;153672
0;0;70122.4;133147;153672
0;0;71004.3;126562;153672
0;0;68691.6;136211;153672
