win;survivors;average;best;bestever
0;0;25.7775;120.97;120.97
0;0;224.786;616.547;616.547
0;0;124.589;297.863;616.547
0;0;112.501;347.148;616.547
0;0;172.361;398.107;616.547
0;0;102.965;297.863;616.547
0;0;124.097;450.62;616.547
0;0;105.045;297.863;616.547
0;0;155.351;450.62;616.547
0;0;127.932;398.107;616.547
0;0;243.408;674.402;674.402
0;0;138.272;297.863;674.402
0;0;138.37;450.62;674.402
0;0;215.42;674.402;674.402
0;0;310.255;674.402;674.402
0;0;286.781;674.402;674.402
0;0;183.358;616.547;674.402
0;0;207.106;559.92;674.402
0;0;198.466;616.547;674.402
0;0;203.554;504.586;674.402
0;0;90.0256;297.863;674.402
0;0;166.093;504.586;674.402
0;0;195.564;450.62;674.402
0;0;247.369;559.92;674.402
0;0;120.552;347.148;674.402
0;0;224.679;450.62;674.402
0;0;175.178;450.62;674.402
0;0;115.406;347.148;674.402
0;0;131.87;398.107;674.402
0;0;153.755;450.62;674.402
0;0;172.174;398.107;674.402
0;0;146.373;398.107;674.402
1;9;716.981;1916.72;1916.72
0;0;119.286;398.107;1916.72
0;0;116.311;398.107;1916.72
0;0;163.133;733.425;1916.72
0;0;229.148;559.92;1916.72
0;0;140.124;559.92;1916.72
0;0;233.059;733.425;1916.72
0;0;153.116;450.62;1916.72
0;0;252.301;854.78;1916.72
0;0;203.32;398.107;1916.72
0;0;115.352;504.586;1916.72
0;0;269.085;793.567;1916.72
0;0;171.192;347.148;1916.72
0;0;147.561;504.586;1916.72
0;0;128.349;398.107;1916.72
0;0;111.867;398.107;1916.72
0;0;229.568;616.547;1916.72
0;0;79.6673;297.863;1916.72
0;0;232.748;616.547;1916.72
0;0;250.945;559.92;1916.72
0;0;328.389;793.567;1916.72
0;0;248.614;559.92;1916.72
1;4;475.173;1310.15;1916.72
1;4;479.132;1413.25;1916.72
1;6;534.058;1482.97;1916.72
0;0;332.438;1109.56;1916.72
0;0;156.589;450.62;1916.72
0;0;142.91;450.62;1916.72
0;0;302.647;793.567;1916.72
0;0;280.351;674.402;1916.72
0;0;105.037;297.863;1916.72
0;0;134.321;398.107;1916.72
0;0;276.162;616.547;1916.72
0;0;260.921;674.402;1916.72
0;0;138.776;297.863;1916.72
0;0;51.4983;204.926;1916.72
0;0;87.774;250.396;1916.72
0;0;74.9581;250.396;1916.72
0;0;61.262;250.396;1916.72
0;0;115.472;347.148;1916.72
0;0;222.069;733.425;1916.72
0;0;188.265;559.92;1916.72
0;0;220.898;793.567;1916.72
0;0;239.941;616.547;1916.72
0;0;82.8933;297.863;1916.72
0;0;339.575;854.78;1916.72
0;0;215.415;450.62;1916.72
0;0;147.689;398.107;1916.72
0;0;250.393;733.425;1916.72
0;0;139.515;398.107;1916.72
0;0;231.936;559.92;1916.72
0;0;241.744;559.92;1916.72
0;0;222.927;674.402;1916.72
1;6;618.53;1769.31;1916.72
1;6;574.861;1769.31;1916.72
1;8;657.108;1842.67;1916.72
1;4;468.31;1448.01;1916.72
1;10;834.151;1696.64;1916.72
1;10;850.399;1805.91;1916.72
1;9;697.461;1842.67;1916.72
1;9;673.381;1518.12;1916.72
0;0;375.115;1378.69;1916.72
1;9;702.688;1413.25;1916.72
0;0;288.932;733.425;1916.72
1;2;396.042;793.567;1916.72
0;0;260.903;559.92;1916.72
0;0;196.19;504.586;1916.72
0;0;353.886;980.255;1916.72
