win;survivors;average;best;bestever
0;0;5.58956;33.8002;33.8002
0;0;38.9297;105.486;105.486
0;0;46.2795;128.891;128.891
0;0;18.475;72.5726;128.891
0;0;30.2896;83.2257;128.891
0;0;25.3718;94.2037;128.891
0;0;15.3288;94.2037;128.891
0;0;28.0807;83.2257;128.891
0;0;46.0344;117.053;128.891
0;0;23.0407;94.2037;128.891
0;0;29.4522;62.2694;128.891
0;0;19.9753;94.2037;128.891
0;0;60.3473;165.898;165.898
0;0;28.1852;72.5726;165.898
0;0;18.6975;62.2694;165.898
0;0;30.9493;94.2037;165.898
0;0;51.1053;153.325;165.898
0;0;35.7888;117.053;165.898
0;0;22.8001;62.2694;165.898
0;0;21.4174;83.2257;165.898
0;0;57.3152;117.053;165.898
0;0;25.9336;83.2257;165.898
0;0;68.1762;204.926;204.926
0;0;31.7092;83.2257;204.926
0;0;44.1712;105.486;204.926
0;0;32.5228;105.486;204.926
0;0;57.9198;140.986;204.926
0;0;43.4705;140.986;204.926
0;0;42.1775;94.2037;204.926
0;0;41.6436;94.2037;204.926
0;0;35.3979;72.5726;204.926
0;0;24.9773;62.2694;204.926
0;0;34.024;117.053;204.926
0;0;29.6594;83.2257;204.926
0;0;41.2417;105.486;204.926
0;0;36.4392;105.486;204.926
0;0;47.0854;117.053;204.926
0;0;37.5755;128.891;204.926
0;0;50.43;128.891;204.926
0;0;24.2925;62.2694;204.926
0;0;46.8675;117.053;204.926
0;0;36.0156;94.2037;204.926
0;0;59.7329;178.695;204.926
0;0;33.0094;117.053;204.926
0;0;42.6701;105.486;204.926
0;0;73.0609;178.695;204.926
0;0;31.6777;94.2037;204.926
0;0;36.4322;94.2037;204.926
0;0;39.9927;128.891;204.926
0;0;41.4244;140.986;204.926
0;0;62.3979;117.053;204.926
0;0;43.8351;117.053;204.926
0;0;34.985;83.2257;204.926
0;0;35.2169;94.2037;204.926
0;0;60.7837;128.891;204.926
0;0;34.9457;128.891;204.926
0;0;49.1164;165.898;204.926
1;9;291.769;775.41;775.41
0;0;55.2333;105.486;775.41
0;0;27.4661;83.2257;775.41
0;0;81.0182;218.345;775.41
1;12;460.25;923.301;923.301
0;0;55.3713;117.053;923.301
0;0;33.6272;105.486;923.301
1;9;291.301;668.563;923.301
1;8;247.525;645.325;923.301
0;0;53.0722;128.891;923.301
0;0;53.7796;140.986;923.301
1;7;197.978;622.279;923.301
0;0;42.4357;94.2037;923.301
0;0;30.8676;83.2257;923.301
1;7;201.163;656.92;923.301
0;0;16.836;62.2694;923.301
1;7;210.296;571.145;923.301
0;0;51.4989;140.986;923.301
0;0;61.7992;191.707;923.301
1;10;325.343;824.042;923.301
0;0;45.5876;140.986;923.301
1;7;189.668;588.077;923.301
0;0;24.8875;72.5726;923.301
1;6;171.884;532.087;923.301
0;0;63.9017;165.898;923.301
0;0;49.7341;153.325;923.301
0;0;56.9106;128.891;923.301
0;0;55.4963;128.891;923.301
0;0;41.281;117.053;923.301
0;0;47.541;117.053;923.301
0;0;60.7208;153.325;923.301
0;0;38.0675;117.053;923.301
0;0;70.8562;165.898;923.301
0;0;60.9028;178.695;923.301
1;8;242.614;680.252;923.301
0;0;75.9499;231.957;923.301
0;0;66.4101;128.891;923.301
1;9;292.101;739.39;923.301
1;8;246.064;697.874;923.301
0;0;33.3461;117.053;923.301
1;15;664.205;1155.67;1155.67
1;7;201.942;639.545;1155.67
0;0;65.1962;191.707;1155.67
