win;survivors;average;best;bestever
0;0;9.17059;52.3462;52.3462
0;0;72.6496;140.986;140.986
0;0;44.7083;117.053;140.986
0;0;30.7744;72.5726;140.986
0;0;21.7604;140.986;140.986
0;0;76.9671;128.891;140.986
0;0;55.1919;117.053;140.986
0;1;27.6471;83.2257;140.986
0;0;93.5408;245.756;245.756
0;0;66.386;204.926;245.756
0;0;78.0125;218.345;245.756
0;0;91.2669;245.756;245.756
0;0;55.1664;218.345;245.756
0;0;82.1335;231.957;245.756
0;0;40.7607;117.053;245.756
0;0;46.8816;105.486;245.756
0;0;57.4152;191.707;245.756
0;0;74.5997;231.957;245.756
0;0;50.9995;165.898;245.756
0;0;57.7689;218.345;245.756
0;0;52.4144;140.986;245.756
0;0;33.1434;105.486;245.756
0;0;92.3308;178.695;245.756
0;0;60.3681;153.325;245.756
0;0;61.7033;153.325;245.756
0;0;46.8873;117.053;245.756
0;0;72.4204;218.345;245.756
0;0;41.7683;117.053;245.756
0;0;58.5248;204.926;245.756
0;0;53.5977;218.345;245.756
0;0;95.7934;204.926;245.756
0;0;46.2166;117.053;245.756
0;0;40.6971;83.2257;245.756
0;0;92.67;165.898;245.756
0;0;45.5967;117.053;245.756
0;0;66.1932;117.053;245.756
0;0;59.914;128.891;245.756
0;0;54.2417;105.486;245.756
0;1;48.2181;117.053;245.756
0;1;39.5864;94.2037;245.756
0;0;100.152;178.695;245.756
0;0;35.7377;165.898;245.756
0;0;30.4557;117.053;245.756
0;0;67.8329;140.986;245.756
0;0;51.3661;165.898;245.756
0;0;64.0439;178.695;245.756
0;0;40.3207;105.486;245.756
0;0;39.3722;83.2257;245.756
0;0;28.886;72.5726;245.756
0;0;26.8829;83.2257;245.756
0;0;38.8616;117.053;245.756
0;0;33.5867;94.2037;245.756
0;0;59.5316;105.486;245.756
0;0;58.9612;117.053;245.756
0;0;62.9238;117.053;245.756
0;0;49.1087;117.053;245.756
0;0;68.1138;140.986;245.756
0;0;21.7145;72.5726;245.756
0;0;75.2189;128.891;245.756
0;0;60.5762;128.891;245.756
0;0;64.268;117.053;245.756
0;1;45.4666;117.053;245.756
0;1;36.4882;83.2257;245.756
0;0;46.6861;94.2037;245.756
0;0;54.7426;105.486;245.756
0;0;44.0625;94.2037;245.756
0;0;40.2061;117.053;245.756
0;0;41.6937;94.2037;245.756
0;0;56.4586;117.053;245.756
0;0;43.5276;94.2037;245.756
0;1;56.2426;117.053;245.756
0;0;32.7661;94.2037;245.756
0;0;64.8102;153.325;245.756
0;0;39.6294;94.2037;245.756
0;0;52.0607;105.486;245.756
0;0;50.8404;94.2037;245.756
0;0;62.921;178.695;245.756
0;0;52.2303;165.898;245.756
0;0;47.0059;117.053;245.756
0;0;49.5857;105.486;245.756
0;0;54.8873;117.053;245.756
0;0;47.0362;94.2037;245.756
0;0;46.4065;117.053;245.756
0;0;61.0801;140.986;245.756
0;0;67.7549;204.926;245.756
0;0;79.1562;273.892;273.892
0;1;42.1099;128.891;273.892
0;0;36.8628;94.2037;273.892
0;0;47.7794;117.053;273.892
0;0;89.9674;153.325;273.892
0;0;58.1676;140.986;273.892
0;0;68.958;140.986;273.892
0;0;47.8476;94.2037;273.892
0;0;75.1068;204.926;273.892
0;0;52.9253;117.053;273.892
0;0;51.2951;117.053;273.892
0;0;75.1101;165.898;273.892
0;0;73.9113;140.986;273.892
0;0;36.6368;153.325;273.892
0;0;62.13;191.707;273.892
