win;survivors;average;best;bestever
0;0;7.03965;42.8405;42.8405
0;0;22.7049;94.2037;94.2037
0;0;39.4567;128.891;128.891
0;0;101.318;259.736;259.736
0;0;39.3241;140.986;259.736
0;0;48.7797;153.325;259.736
0;0;56.7197;153.325;259.736
0;0;34.9451;94.2037;259.736
0;0;87.059;191.707;259.736
0;0;21.6484;72.5726;259.736
0;0;40.7886;94.2037;259.736
0;0;17.646;62.2694;259.736
0;0;36.7;83.2257;259.736
0;0;37.5806;83.2257;259.736
0;0;29.9984;72.5726;259.736
0;0;46.8252;94.2037;259.736
0;0;28.0596;94.2037;259.736
0;0;96.5344;218.345;259.736
0;0;47.5833;105.486;259.736
0;0;37.7374;105.486;259.736
0;0;43.2606;105.486;259.736
0;0;38.7962;117.053;259.736
0;0;28.0701;72.5726;259.736
0;0;44.5956;153.325;259.736
0;1;36.0742;94.2037;259.736
0;0;24.7535;83.2257;259.736
0;0;41.105;117.053;259.736
0;0;34.8032;72.5726;259.736
0;0;33.512;83.2257;259.736
0;0;52.1572;128.891;259.736
0;0;46.6876;105.486;259.736
0;0;45.6231;105.486;259.736
0;0;48.3903;117.053;259.736
0;0;56.1493;140.986;259.736
0;0;48.0297;117.053;259.736
0;0;63.2791;153.325;259.736
0;0;69.6409;165.898;259.736
0;0;83.7015;153.325;259.736
0;0;54.0667;105.486;259.736
0;0;28.2616;72.5726;259.736
0;0;47.9503;94.2037;259.736
0;0;56.1495;128.891;259.736
0;0;32.5473;72.5726;259.736
0;0;63.1713;128.891;259.736
0;0;39.3747;83.2257;259.736
0;0;62.4808;128.891;259.736
0;0;43.3501;94.2037;259.736
0;0;63.2646;105.486;259.736
0;0;39.2741;165.898;259.736
0;0;54.7068;165.898;259.736
0;0;33.7171;83.2257;259.736
0;0;59.9656;117.053;259.736
0;0;48.5218;140.986;259.736
0;0;73.4074;204.926;259.736
0;0;69.7964;128.891;259.736
0;0;57.2196;191.707;259.736
0;0;89.4141;165.898;259.736
0;0;64.3758;178.695;259.736
0;0;58.8861;178.695;259.736
0;0;45.7488;105.486;259.736
0;0;80.1845;204.926;259.736
0;0;79.0702;153.325;259.736
0;0;94.3399;191.707;259.736
0;0;77.53;165.898;259.736
0;0;43.1441;94.2037;259.736
0;0;48.5775;83.2257;259.736
0;0;57.576;128.891;259.736
0;0;63.4966;153.325;259.736
0;0;56.0147;165.898;259.736
0;0;64.345;128.891;259.736
0;0;44.7193;105.486;259.736
0;0;69.6212;178.695;259.736
0;0;69.9635;153.325;259.736
0;0;54.2371;140.986;259.736
0;0;52.3681;153.325;259.736
0;0;34.2101;83.2257;259.736
0;0;53.1558;128.891;259.736
0;0;47.8626;105.486;259.736
0;0;71.4181;140.986;259.736
0;0;19.6999;83.2257;259.736
0;0;46.226;105.486;259.736
0;0;48.1968;128.891;259.736
0;0;53.6279;117.053;259.736
0;0;33.1163;128.891;259.736
0;0;72.4249;204.926;259.736
0;0;61.88;153.325;259.736
0;0;28.0963;105.486;259.736
0;0;54.9101;128.891;259.736
0;0;72.2275;105.486;259.736
0;0;70.7073;128.891;259.736
0;0;89.2658;218.345;259.736
0;0;65.5097;117.053;259.736
0;0;57.6434;94.2037;259.736
0;0;135.814;218.345;259.736
0;0;95.3745;153.325;259.736
0;0;31.8997;94.2037;259.736
0;1;67.2854;153.325;259.736
0;0;84.5079;128.891;259.736
0;0;83.2981;153.325;259.736
0;0;92.8104;191.707;259.736
