16;10;2.1;1
123302;0
35
0;0;7;4.17392;1;0
1;0;8;5.60317;1;0
2;0;9;-5.82883;1;0
3;0;10;1.12517;1;0
4;0;11;-5.15666;1;0
5;1;7;-5.99418;1;0
6;1;8;6.14248;1;0
7;1;9;-2.31369;1;0
8;1;10;-1.19928;1;0
9;1;11;1.78923;1;0
10;2;7;-3.07338;1;0
11;2;8;-0.438987;1;0
12;2;9;-6.34657;1;0
13;2;10;2.49889;1;0
14;2;11;-2.09757;1;0
15;3;7;4.43224;1;0
16;3;8;1.34051;1;0
17;3;9;-6.09117;1;0
18;3;10;-0.684678;1;0
19;3;11;6.14946;1;0
20;4;7;-6.52496;1;0
21;4;8;-9.86236;1;0
22;4;9;10.9265;1;0
23;4;10;0.908542;1;0
24;4;11;12.0342;1;0
25;5;7;6.82059;1;0
26;5;8;-10.5451;1;0
27;5;9;0.975198;1;0
28;5;10;-0.648569;1;0
29;5;11;-3.91298;1;0
30;6;7;-5.74284;1;0
31;6;8;-3.32933;1;0
32;6;9;-5.54366;1;0
33;6;10;7.62676;1;0
34;6;11;4.87419;1;0
6
0;19;8;0;123225
0;0
35
0;0;7;1.6193;1;0
1;0;8;0;1;0
2;0;9;2.50063;1;0
3;0;10;0;1;0
4;0;11;-0.0408254;1;0
5;1;7;0;1;0
6;1;8;0;1;0
7;1;9;-0.486241;1;0
8;1;10;1.54612;1;0
9;1;11;0;1;0
10;2;7;0.733969;1;0
11;2;8;0.115397;1;0
12;2;9;0;1;0
13;2;10;1.59077;1;0
14;2;11;0;1;0
15;3;7;2.42887;1;0
16;3;8;0;1;0
17;3;9;1.95358;1;0
18;3;10;0;1;0
19;3;11;-0.645094;1;0
20;4;7;0.759214;1;0
21;4;8;0;1;0
22;4;9;0.595423;1;0
23;4;10;0;1;0
24;4;11;0;1;0
25;5;7;0;1;0
26;5;8;-0.555582;1;0
27;5;9;0.665487;1;0
28;5;10;0;1;0
29;5;11;-0.274309;1;0
30;6;7;-1.55253;1;0
31;6;8;1.01098;1;0
32;6;9;-0.936479;1;0
33;6;10;-2.53649;1;0
34;6;11;0;1;0
6
0;1;2;14;16;20
1;18;8;0;123302
0;0
37
0;0;7;4.9265;1;0
1;0;8;3.85818;1;0
2;0;9;-5.82883;1;0
3;0;10;3.88702;1;0
4;0;11;-5.87813;1;0
5;1;7;-7.43211;1;0
6;1;8;4.17508;1;0
7;1;9;-5.52504;1;0
8;1;10;-0.761035;1;0
9;1;11;1.01371;1;0
10;2;7;-4.72491;1;0
11;2;8;0.0762144;1;0
12;2;9;-6.23719;1;0
13;2;10;2.27731;1;0
14;2;11;0.186113;1;0
15;3;7;2.63859;1;0
16;3;8;3.95282;1;0
17;3;9;-1.55759;1;0
18;3;10;2.09239;0;0
19;3;11;3.96202;1;0
20;4;7;-3.4825;1;0
21;4;8;-10.3294;1;0
22;4;9;10.7002;1;0
23;4;10;1.87346;1;0
24;4;11;9.23853;1;0
25;5;7;9.19861;1;0
26;5;8;-9.52677;1;0
27;5;9;4.15351;1;0
28;5;10;2.30944;1;0
29;5;11;-3.82028;1;0
30;6;7;-10.3508;1;0
31;6;8;-6.45957;1;0
32;6;9;-1.91704;1;0
33;6;10;9.56206;1;0
34;6;11;7.00704;1;0
36;3;12;2.09239;1;0
37;12;10;2.09239;1;0
6
4;5;6;7;8;9
2;15;11;0;116607
0;0
35
0;0;7;5.01429;1;0
1;0;8;-4.64766;1;0
2;0;9;-3.72744;1;0
3;0;10;-6.67006;1;0
4;0;11;8.5079;1;0
5;1;7;7.42484;1;0
6;1;8;-7.87682;1;0
7;1;9;-2.04895;1;0
8;1;10;-1.48893;1;0
9;1;11;6.76128;1;0
10;2;7;-3.29627;1;0
11;2;8;-5.56335;1;0
12;2;9;-3.97582;1;0
13;2;10;-7.83183;1;0
14;2;11;8.95636;1;0
15;3;7;-2.4719;1;0
16;3;8;-3.89818;1;0
17;3;9;8.21778;1;0
18;3;10;2.13461;1;0
19;3;11;-2.25012;1;0
20;4;7;-1.12569;1;0
21;4;8;3.25033;1;0
22;4;9;-6.24474;1;0
23;4;10;-3.45792;1;0
24;4;11;5.48258;1;0
25;5;7;1.97599;1;0
26;5;8;7.56376;1;0
27;5;9;-0.999655;1;0
28;5;10;1.72239;1;0
29;5;11;-2.41331;1;0
30;6;7;9.03692;1;0
31;6;8;-2.25964;1;0
32;6;9;-5.59179;1;0
33;6;10;-6.50128;1;0
34;6;11;-5.28471;1;0
4
10;11;12;13
7;10;9;0;114673
0;0
35
0;0;7;9.67526;1;0
1;0;8;5.75818;1;0
2;0;9;4.80081;0;0
3;0;10;0.148752;1;0
4;0;11;0.126974;1;0
5;1;7;-5.45646;1;0
6;1;8;-6.55629;1;0
7;1;9;6.42569;1;0
8;1;10;5.57424;1;0
9;1;11;1.2783;1;0
10;2;7;-7.49384;1;0
11;2;8;-2.87341;1;0
12;2;9;-7.45535;1;0
13;2;10;2.23229;1;0
14;2;11;-8.90043;1;0
15;3;7;7.53335;1;0
16;3;8;7.46062;1;0
17;3;9;-2.99528;1;0
18;3;10;4.19213;1;0
19;3;11;2.23303;1;0
20;4;7;-8.12659;1;0
21;4;8;2.00343;1;0
22;4;9;-1.93107;1;0
23;4;10;1.17986;1;0
24;4;11;9.15963;1;0
25;5;7;0.86391;1;0
26;5;8;4.50222;1;0
27;5;9;-3.4087;1;0
28;5;10;-3.33934;1;0
29;5;11;0.758885;1;0
30;6;7;6.02679;1;0
31;6;8;7.93811;1;0
32;6;9;5.88764;1;0
33;6;10;-2.85314;1;0
34;6;11;-7.43675;1;0
2
15;17
13;2;1;0;98099.7
0;0
35
0;0;7;-0.82155;1;0
1;0;8;-0.2832;1;0
2;0;9;-1.16239;0;0
3;0;10;0.251852;1;0
4;0;11;-6.41221;1;0
5;1;7;-9.68996;1;0
6;1;8;-5.42405;1;0
7;1;9;-5.24526;1;0
8;1;10;-8.57541;1;0
9;1;11;1.5827;1;0
10;2;7;7.87172;1;0
11;2;8;6.05594;1;0
12;2;9;8.84687;1;0
13;2;10;2.48271;1;0
