win;survivors;average;best;bestever
0;0;6.64695;52.3462;52.3462
1;13;511.151;910.752;910.752
0;0;54.1337;128.891;910.752
0;0;56.2844;165.898;910.752
0;0;73.0206;204.926;910.752
0;0;60.4957;140.986;910.752
0;0;50.2408;128.891;910.752
0;0;73.0998;165.898;910.752
0;0;69.4278;140.986;910.752
0;0;42.9326;117.053;910.752
0;0;42.2598;83.2257;910.752
0;0;56.1679;128.891;910.752
0;0;51.6507;153.325;910.752
0;0;37.2838;94.2037;910.752
1;8;240.428;645.325;910.752
0;0;18.7122;72.5726;910.752
0;0;58.1063;117.053;910.752
0;0;60.3709;128.891;910.752
0;0;53.4015;117.053;910.752
0;0;26.0686;62.2694;910.752
0;0;44.7254;105.486;910.752
0;0;38.9534;83.2257;910.752
0;0;67.2234;165.898;910.752
1;4;131.898;439.998;910.752
0;0;36.8333;83.2257;910.752
0;0;71.1008;231.957;910.752
0;0;62.4391;153.325;910.752
0;0;50.5505;117.053;910.752
0;0;78.2552;245.756;910.752
1;9;288.148;721.53;910.752
1;8;245.708;751.353;910.752
0;0;56.0407;117.053;910.752
1;9;294.495;721.53;910.752
1;7;205.254;571.145;910.752
1;4;122.583;537.628;910.752
0;0;68.3055;165.898;910.752
0;0;80.887;218.345;910.752
1;4;117.181;461.3;910.752
0;0;67.6378;178.695;910.752
0;0;76.0946;165.898;910.752
0;0;68.7851;153.325;910.752
1;8;251.496;662.735;910.752
1;5;144.255;559.92;910.752
0;0;53.1286;178.695;910.752
0;0;79.1594;178.695;910.752
0;0;68.3651;178.695;910.752
1;9;284.925;703.771;910.752
1;12;451.116;961.183;961.183
1;5;145.652;510.06;961.183
1;8;256.983;662.735;961.183
0;0;66.2641;178.695;961.183
1;7;196.584;588.077;961.183
0;0;65.2777;178.695;961.183
1;8;245.9;715.599;961.183
0;0;37.0794;117.053;961.183
0;0;66.2122;165.898;961.183
0;0;55.504;140.986;961.183
1;9;295.975;757.351;961.183
1;5;146.372;576.776;961.183
1;11;386.065;824.042;961.183
0;0;86.0555;231.957;961.183
1;6;167.158;548.748;961.183
0;0;40.4282;105.486;961.183
0;0;47.6004;94.2037;961.183
1;9;298.806;757.351;961.183
1;9;285.832;775.41;961.183
0;0;66.3368;140.986;961.183
1;10;335.537;727.472;961.183
0;0;66.6107;153.325;961.183
1;12;454.444;942.198;961.183
1;14;590.658;1031.53;1031.53
0;0;53.7806;153.325;1031.53
0;0;73.5374;153.325;1031.53
1;14;592.917;1050.91;1050.91
0;0;25.3641;83.2257;1050.91
1;11;399.422;879.555;1050.91
1;8;253.792;645.325;1050.91
1;11;394.481;898.244;1050.91
0;0;34.149;105.486;1050.91
0;0;34.9558;94.2037;1050.91
1;1;87.1554;347.148;1050.91
1;10;352.108;817.926;1050.91
0;0;45.9127;140.986;1050.91
0;0;65.911;165.898;1050.91
1;9;303.914;739.39;1050.91
1;5;145.015;510.06;1050.91
0;0;55.9357;128.891;1050.91
1;6;168.82;532.087;1050.91
0;0;49.6822;117.053;1050.91
0;0;56.879;117.053;1050.91
0;0;75.999;153.325;1050.91
0;0;52.6601;117.053;1050.91
0;0;36.302;105.486;1050.91
1;4;119.106;504.586;1050.91
0;0;54.0497;105.486;1050.91
0;0;78.489;218.345;1050.91
1;9;299.065;739.39;1050.91
1;4;131.06;424.176;1050.91
1;10;339.93;745.366;1050.91
1;9;283.452;739.39;1050.91
