win;survivors;average;best;bestever
0;0;29.6537;250.396;250.396
0;0;108.656;297.863;297.863
0;0;245.88;504.586;504.586
0;0;221.783;504.586;504.586
0;0;248.523;1109.56;1109.56
0;0;191.012;450.62;1109.56
0;0;281.322;733.425;1109.56
0;0;224.709;674.402;1109.56
0;0;394.968;1242.44;1242.44
0;0;205.987;616.547;1242.44
0;0;167.794;347.148;1242.44
0;0;319.032;559.92;1242.44
0;0;158.752;398.107;1242.44
0;0;100.273;250.396;1242.44
0;0;259.638;504.586;1242.44
0;0;188.267;559.92;1242.44
0;0;159.461;398.107;1242.44
0;0;215.473;559.92;1242.44
0;0;313.055;793.567;1242.44
0;0;216.097;450.62;1242.44
0;0;190.529;559.92;1242.44
0;0;196.502;504.586;1242.44
0;0;249.957;733.425;1242.44
0;0;184.245;450.62;1242.44
0;0;268.883;733.425;1242.44
0;0;238.4;504.586;1242.44
0;0;164.471;347.148;1242.44
0;0;206.569;347.148;1242.44
0;0;317.963;733.425;1242.44
0;0;305.976;674.402;1242.44
0;0;209.48;616.547;1242.44
0;0;376.287;1242.44;1242.44
1;8;663.019;1553.45;1553.45
0;0;420.205;854.78;1553.45
1;5;549.72;1553.45;1553.45
1;10;808.052;1660.57;1660.57
0;0;345.576;793.567;1660.57
0;0;224.888;616.547;1660.57
1;3;506.889;1805.91;1805.91
1;3;437.14;1378.69;1805.91
1;8;690.534;1660.57;1805.91
1;2;432.808;1242.44;1805.91
1;6;569.074;1732.89;1805.91
0;0;274.94;616.547;1805.91
0;0;304.303;854.78;1805.91
1;11;903.305;1842.67;1842.67
1;12;922.106;1660.57;1842.67
1;7;650.6;1588.98;1842.67
0;0;362.219;1109.56;1842.67
1;7;608.449;1553.45;1842.67
1;8;619.845;1553.45;1842.67
1;7;632.058;1553.45;1842.67
1;6;627.8;1588.98;1842.67
1;8;715.495;1588.98;1842.67
0;0;331.535;980.255;1842.67
1;8;684.159;1553.45;1842.67
1;8;744.034;1588.98;1842.67
1;0;417.055;1175.56;1842.67
1;6;581.197;1482.97;1842.67
1;8;683.596;1660.57;1842.67
1;10;820.515;1732.89;1842.67
1;9;730.125;1518.12;1842.67
1;9;757.975;1588.98;1842.67
1;11;918.99;1696.64;1842.67
1;11;911.919;1732.89;1842.67
1;9;731.943;1660.57;1842.67
1;6;550.459;1482.97;1842.67
0;0;249.015;616.547;1842.67
1;11;913.916;1805.91;1842.67
1;7;637.078;1518.12;1842.67
1;11;933.403;1805.91;1842.67
1;12;972.072;1660.57;1842.67
0;0;382.581;1109.56;1842.67
1;9;762.187;1588.98;1842.67
1;9;740.893;1518.12;1842.67
1;5;504.411;1378.69;1842.67
0;0;389.653;1175.56;1842.67
1;6;554.041;1660.57;1842.67
1;10;781.089;1624.68;1842.67
1;7;618.947;1732.89;1842.67
1;7;590.053;1482.97;1842.67
1;13;1005.8;1805.91;1842.67
1;4;482.857;1448.01;1842.67
1;9;746.704;1588.98;1842.67
1;10;802.283;1660.57;1842.67
1;11;859.942;1660.57;1842.67
1;10;799.177;1624.68;1842.67
1;9;720.931;1588.98;1842.67
1;13;1051.48;1732.89;1842.67
1;7;623.223;1696.64;1842.67
1;13;1021.59;1732.89;1842.67
1;7;614.391;1518.12;1842.67
1;7;621.455;1588.98;1842.67
1;7;590.209;1518.12;1842.67
1;6;594.124;1588.98;1842.67
1;6;606.628;1588.98;1842.67
1;6;590.85;1518.12;1842.67
1;11;894.445;1660.57;1842.67
1;3;474.865;1482.97;1842.67
1;9;697.178;1588.98;1842.67
