win;survivors;average;best;bestever
0;0;2.83939;17.3986;17.3986
0;0;24.9381;105.486;105.486
0;0;20.4116;83.2257;105.486
0;0;43.5368;94.2037;105.486
0;0;68.8215;165.898;165.898
0;0;57.9906;153.325;165.898
0;0;43.6813;94.2037;165.898
0;0;58.6238;153.325;165.898
0;0;49.581;128.891;165.898
0;0;49.2781;94.2037;165.898
0;0;58.4472;128.891;165.898
0;0;34.0901;72.5726;165.898
0;0;75.9223;191.707;191.707
0;0;94.4993;191.707;191.707
0;0;77.8203;165.898;191.707
0;0;52.7671;105.486;191.707
0;0;60.1218;128.891;191.707
0;0;64.4862;153.325;191.707
0;0;80.842;178.695;191.707
0;0;62.058;94.2037;191.707
0;0;69.0867;128.891;191.707
0;0;53.8053;105.486;191.707
0;0;100.008;245.756;245.756
0;0;65.0102;128.891;245.756
0;0;61.7229;128.891;245.756
0;0;66.3524;178.695;245.756
0;0;70.8222;153.325;245.756
0;0;97.1772;191.707;245.756
0;0;92.6166;259.736;259.736
0;0;89.663;245.756;259.736
0;0;67.6255;140.986;259.736
0;0;74.8255;165.898;259.736
0;0;71.6955;165.898;259.736
0;0;73.0312;153.325;259.736
0;0;104.347;218.345;259.736
0;0;75.5549;153.325;259.736
0;0;90.0898;231.957;259.736
0;0;66.3795;140.986;259.736
0;0;79.1779;165.898;259.736
0;0;87.9438;191.707;259.736
0;0;67.1418;117.053;259.736
0;1;91.1465;204.926;259.736
0;0;74.9001;153.325;259.736
0;0;62.8948;140.986;259.736
0;0;89.2623;165.898;259.736
0;0;67.9244;140.986;259.736
0;0;114.033;204.926;259.736
0;0;74.4583;140.986;259.736
0;0;58.0055;105.486;259.736
0;0;79.0005;178.695;259.736
0;0;72.1371;140.986;259.736
0;0;80.5674;153.325;259.736
0;0;83.6754;165.898;259.736
0;0;76.9702;191.707;259.736
0;0;65.5904;117.053;259.736
0;0;88.3048;231.957;259.736
0;0;75.0573;178.695;259.736
0;0;69.7725;153.325;259.736
0;0;83.4608;191.707;259.736
0;0;60.1417;117.053;259.736
0;0;52.2201;83.2257;259.736
0;0;65.151;165.898;259.736
0;0;48.1243;94.2037;259.736
0;0;75.5736;153.325;259.736
0;1;65.3943;140.986;259.736
0;0;45.2418;117.053;259.736
0;0;66.5705;140.986;259.736
0;0;69.7948;204.926;259.736
0;0;113.492;231.957;259.736
0;0;62.3088;153.325;259.736
0;0;56.0911;117.053;259.736
0;0;50.0648;117.053;259.736
0;0;48.2379;105.486;259.736
0;0;76.6772;153.325;259.736
0;0;80.1942;204.926;259.736
0;0;67.8147;128.891;259.736
0;0;85.6981;245.756;259.736
0;0;67.0697;117.053;259.736
0;0;81.5626;178.695;259.736
0;0;82.4611;204.926;259.736
0;0;113.455;317.368;317.368
0;0;99.528;245.756;317.368
0;0;71.7193;165.898;317.368
0;0;98.5959;204.926;317.368
0;0;73.5962;165.898;317.368
0;0;115.135;273.892;317.368
0;0;53.7225;153.325;317.368
0;0;64.2205;128.891;317.368
0;0;53.6732;105.486;317.368
0;0;71.4704;140.986;317.368
0;0;91.1628;178.695;317.368
0;0;74.5817;165.898;317.368
0;0;100.75;204.926;317.368
0;0;52.7059;128.891;317.368
0;0;45.1835;94.2037;317.368
0;0;55.354;128.891;317.368
0;0;57.9883;140.986;317.368
0;0;79.7314;218.345;317.368
0;0;72.9404;153.325;317.368
0;0;69.1258;153.325;317.368
