win;survivors;average;best;bestever
0;0;13.3653;161.682;161.682
0;0;152.078;347.148;347.148
0;0;272.697;559.92;559.92
0;0;289.421;674.402;674.402
0;0;115.898;347.148;674.402
0;0;118.281;398.107;674.402
0;0;190.922;504.586;674.402
0;0;220.578;504.586;674.402
0;0;228.402;450.62;674.402
0;0;283.13;674.402;674.402
0;0;241.762;674.402;674.402
0;0;190.665;559.92;674.402
0;0;180.366;504.586;674.402
0;0;329.004;559.92;674.402
1;5;465.376;1242.44;1242.44
0;0;275.521;674.402;1242.44
0;0;305.248;793.567;1242.44
1;3;462.43;1482.97;1482.97
1;3;447.36;1413.25;1482.97
1;0;395.804;1448.01;1482.97
0;0;340.771;733.425;1482.97
0;0;392.147;917.022;1482.97
0;0;269.365;674.402;1482.97
0;0;304.517;674.402;1482.97
1;6;538.705;1518.12;1518.12
0;0;356.738;854.78;1518.12
1;11;910.907;1805.91;1805.91
0;0;232.664;674.402;1805.91
0;0;328.463;674.402;1805.91
0;0;296.733;674.402;1805.91
0;0;284.143;674.402;1805.91
0;0;240.448;504.586;1805.91
0;0;303.197;733.425;1805.91
1;10;810.967;1879.61;1879.61
1;10;823.387;1660.57;1879.61
0;0;376.994;1044.44;1879.61
0;0;271.603;733.425;1879.61
0;0;286.759;674.402;1879.61
1;1;409.687;1769.31;1879.61
0;0;269.068;674.402;1879.61
1;11;831.4;1805.91;1879.61
1;6;567.94;1624.68;1879.61
1;6;590.681;1448.01;1879.61
1;10;818.558;1660.57;1879.61
1;4;487.436;1805.91;1879.61
1;11;907.863;1805.91;1879.61
1;11;872.21;1660.57;1879.61
1;4;505.576;1378.69;1879.61
0;0;236.24;504.586;1879.61
1;4;503.688;1732.89;1879.61
0;0;363.194;917.022;1879.61
1;9;646.715;1482.97;1879.61
0;0;260.424;616.547;1879.61
1;7;604.491;1660.57;1879.61
0;0;303.839;980.255;1879.61
0;0;200.833;347.148;1879.61
1;6;536.351;1842.67;1879.61
0;0;226.978;616.547;1879.61
0;0;233.852;559.92;1879.61
1;4;456.07;1109.56;1879.61
0;0;186.484;398.107;1879.61
1;5;476.795;1242.44;1879.61
0;0;310.608;559.92;1879.61
0;0;207.222;674.402;1879.61
0;0;310.141;616.547;1879.61
1;7;601.33;1588.98;1879.61
0;0;210.927;559.92;1879.61
1;5;526.516;1553.45;1879.61
0;0;357.931;733.425;1879.61
1;9;756.25;1660.57;1879.61
0;0;207.488;398.107;1879.61
0;0;336.046;854.78;1879.61
0;0;320.637;917.022;1879.61
1;6;545.35;1879.61;1879.61
0;0;273.577;1242.44;1879.61
1;5;465.627;1378.69;1879.61
0;0;192.619;450.62;1879.61
0;0;255.901;854.78;1879.61
0;0;198.859;559.92;1879.61
0;0;186.93;450.62;1879.61
1;5;528.705;1588.98;1879.61
1;8;653.352;1624.68;1879.61
0;0;303.4;854.78;1879.61
0;0;251.304;559.92;1879.61
0;0;313.665;793.567;1879.61
0;0;262.437;674.402;1879.61
0;0;317.783;1044.44;1879.61
0;0;293.561;674.402;1879.61
0;0;355.131;980.255;1879.61
0;0;307.321;616.547;1879.61
0;0;181.27;450.62;1879.61
0;0;377.886;980.255;1879.61
1;6;581.187;1518.12;1879.61
1;6;566.959;1624.68;1879.61
1;10;754.574;1588.98;1879.61
1;5;505.936;1696.64;1879.61
0;0;306.259;917.022;1879.61
0;0;347.34;793.567;1879.61
1;9;718.642;1732.89;1879.61
0;0;291.601;733.425;1879.61
